0	-0.50497535803690	0.50497535803690	0.00000000000000	-0.63322208777042	0.35732270848748	0.00000000000000	-0.49527239812895	0.49527239812895	0.13932238783556	
1	-0.63322208777042	0.35732270848748	0.00000000000000	-0.62515857642641	0.34407393871159	0.14194081556872	-0.49527239812895	0.49527239812895	0.13932238783556	
2	-0.63322208777042	0.35732270848748	0.00000000000000	-0.73713444778595	0.19593834763976	0.00000000000000	-0.62515857642641	0.34407393871159	0.14194081556872	
3	-0.62515857642641	0.34407393871159	0.14194081556872	-0.46653639771286	0.46653639771286	0.27329069443950	-0.49527239812895	0.49527239812895	0.13932238783556	
4	-0.73713444778595	0.19593834763976	0.00000000000000	-0.73569571999155	0.16348363638319	0.14914633665791	-0.62515857642641	0.34407393871159	0.14194081556872	
5	-0.73569571999155	0.16348363638319	0.14914633665791	-0.59726652447717	0.30191283189757	0.28895300179317	-0.62515857642641	0.34407393871159	0.14194081556872	
6	-0.73569571999155	0.16348363638319	0.14914633665791	-0.70098578788470	0.12363551869507	0.29154765889673	-0.59726652447717	0.30191283189757	0.28895300179317	
7	-0.59726652447717	0.30191283189757	0.28895300179317	-0.46653639771286	0.46653639771286	0.27329069443950	-0.62515857642641	0.34407393871159	0.14194081556872	
8	-0.73713444778595	0.19593834763976	0.00000000000000	-0.81271914436284	0.02702418597573	0.00000000000000	-0.73569571999155	0.16348363638319	0.14914633665791	
9	-0.81271914436284	0.02702418597573	0.00000000000000	-0.80650979893068	-0.00998678199704	0.15091617335506	-0.73569571999155	0.16348363638319	0.14914633665791	
10	-0.81271914436284	0.02702418597573	0.00000000000000	-0.85707150000000	-0.14292850000000	0.00000000000000	-0.80650979893068	-0.00998678199704	0.15091617335506	
11	-0.80650979893068	-0.00998678199704	0.15091617335506	-0.70098578788470	0.12363551869507	0.29154765889673	-0.73569571999155	0.16348363638319	0.14914633665791	
12	-0.70098578788470	0.12363551869507	0.29154765889673	-0.54769075382816	0.24883226310548	0.41231065328989	-0.59726652447717	0.30191283189757	0.28895300179317	
13	-0.54769075382816	0.24883226310548	0.41231065328989	-0.41987166516928	0.41987166516928	0.39675659291932	-0.59726652447717	0.30191283189757	0.28895300179317	
14	-0.54769075382816	0.24883226310548	0.41231065328989	-0.35707150000000	0.35707150000000	0.50497535803690	-0.41987166516928	0.41987166516928	0.39675659291932	
15	-0.41987166516928	0.41987166516928	0.39675659291932	-0.46653639771286	0.46653639771286	0.27329069443950	-0.59726652447717	0.30191283189757	0.28895300179317	
16	-0.85707150000000	-0.14292850000000	0.00000000000000	-0.84922519472194	-0.26612987692847	0.15091617335506	-0.80650979893068	-0.00998678199704	0.15091617335506	
17	-0.84922519472194	-0.26612987692847	0.15091617335506	-0.77525034109284	-0.12928369264045	0.30451159836069	-0.80650979893068	-0.00998678199704	0.15091617335506	
18	-0.84922519472194	-0.26612987692847	0.15091617335506	-0.78350559583457	-0.37119494254468	0.29154765889673	-0.77525034109284	-0.12928369264045	0.30451159836069	
